연월,NO,monaCode,구분,소속,직위,이름,재산구분,본인과의 관계,재산의종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
202503,3394,JZV5283U,1.국회의원,국회,국회의원,유영하,예금,본인,,"DB손해보험(주) 1,777(103 증가), 농협은행 16,507(16,269 증가), 삼성생명보험 62,402(1,574 증가),상호저축은행중앙회 21(21 증가), 새마을금고중앙회 12,신한은행 36(149 감소), 씨티은행 889","63,826","17,967",,149,,"81,644",급여 저축 및 생활비 지출 등
202503,3395,JZV5283U,1.국회의원,국회,국회의원,유영하,예금,배우자,,"교보생명보험 8,000(7,000 증가), 농협중앙회 21, 삼성생명보험 66,397(4,189 증가), 신한은행116,809(2,627 증가)","177,411","13,816",,0,,"191,227",급여 저축 및 생활비 지출 등
202503,3396,JZV5283U,1.국회의원,국회,국회의원,유영하,예금,장남,,"(주)카카오페이증권 1, 농협은행 1, 삼성증권 2,096(10증가), 신한은행 10,736(6,615 증가), 우리은행 30(119 감소), 주식회사 카카오뱅크 2","6,360","6,625",,119,,"12,866",급여 저축 및 생활비 지출 등
202503,3397,JZV5283U,1.국회의원,국회,국회의원,유영하,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 148,836(148,836 증가)",0,"148,836",,0,,"148,836",후원금 모금
202503,3398,JZV5283U,1.국회의원,국회,국회의원,유영하,채무,본인,금융채무,"신한은행 270,820(574 감소)","271,394","7,100",,"7,674",,"270,820",일부상환
202503,3399,JZV5283U,1.국회의원,국회,국회의원,유영하,고지거부 및 등록제외사항,장녀,,고지거부,0,0,,0,,0,독립생계유지
202503,3400,KBK8836C,1.국회의원,국회,국회의원,유용원,건물,본인,아파트,서울특별시 서초구 잠원동 반포센트럴자이 건물 98.87㎡,"2,822,000",0,,0,,"2,822,000",가액변동 없음
202503,3401,KBK8836C,1.국회의원,국회,국회의원,유용원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2018년식 C300 배기량(1,991cc)",182,0,,38,,144,가액변동
202503,3402,KBK8836C,1.국회의원,국회,국회의원,유용원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2006년식 그랜저 배기량(2,656cc) 감소","1,756",0,,"1,756",800,0,매도
202503,3403,KBK8836C,1.국회의원,국회,국회의원,유용원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,장남,자동차,"2018년식 C300 배기량(1,991cc)","18,018",0,,"3,712",,"14,306",가액변동
202503,3404,KBK8836C,1.국회의원,국회,국회의원,유용원,예금,본인,,"(주)DB저축은행 42,005(42,000 증가), (주)대신저축은행 33,000(33,000 증가), KB라이프생명보험 31,652,NH투자증권 7,561(6,908 감소), SBI저축은행 45,206(77증가), 국민은행 174,232, 농협은행 4,592(2,648 증가),삼성생명보험 4,776, 삼성화재해상보험 41,576(2,079 증가), 상호저축은행중앙회 32,000, 새마을금고중앙회 62,323(592 증가), 신한라이프생명보험 32,418(9,922 감소), 신한은행 346,121(43,220 증가), 엔에이치저축은행(주) 1(1 증가), 우리은행 10,865(1,067증가), 한국산업은행 82,567, 한국투자증권 204(1 증가)","843,244","439,861",,"332,006",,"951,099","생활비 지출, 급여 저축"
202503,3405,KBK8836C,1.국회의원,국회,국회의원,유용원,예금,배우자,,"(주)DB저축은행 48,012(1 증가), (주)KEB하나은행 2,508,SBI저축은행 48,639(46,685 증가), 국민은행 18(86 감소), 삼성증권 203,055(27,569 증가), 상호저축은행중앙회 16(16 증가), 새마을금고중앙회 129,487(3,168 증가), 신한은행 9,383(21,523 감소), 에이비엘생명보험 17,228(471 증가), 엔에이치저축은행(주) 11(11 증가),우리은행 87(28 감소), 웰컴저축은행 11, 토스뱅크(주) 4,한국산업은행 4","402,179","118,903",,"62,619",,"458,463","생활비 지출, 급여 저축"
202503,3406,KBK8836C,1.국회의원,국회,국회의원,유용원,예금,장남,,"(주)DB저축은행 48,000(48,000 증가), Chase Manhattan 18,101(18,101 증가), University Federal Credit Union 751(15,774 감소), 새마을금고중앙회 89,636(61,493감소), 신한은행 1,651(62 감소), 중소기업은행 764(299감소)","170,430","70,108",,"81,635",,"158,903","생활비 지출, 급여 저축"
202503,3407,KBK8836C,1.국회의원,국회,국회의원,유용원,예금,차남,,"(주)DB저축은행 34,000, SBI저축은행 0(41,264 감소),국민은행 3,387(1,059 증가), 삼성증권 66,308(66,308증가), 새마을금고중앙회 87,151(57,988 감소)","222,731","67,379",,"99,264",,"190,846","생활비 지출, 급여 저축"
202503,3408,KBK8836C,1.국회의원,국회,국회의원,유용원,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협중앙회 20,023(20,023 증가)",0,"20,023",,0,,"20,023",후원금 수입
202503,3409,KBK8836C,1.국회의원,국회,국회의원,유용원,증권,본인,상장주식,"NAVER 107주, 삼성전자 70주, 카카오 345주","38,436","3,050",,"3,301",,"38,185",평가액 변동
202503,3410,KBK8836C,1.국회의원,국회,국회의원,유용원,증권,배우자,상장주식,"NAVER 210주, NH투자증권 1,926주, 골드만삭스 29주, 삼성전자 1,100주, 삼성전자우 100주, 삼성증권 572주, 애플 179주, 카카오 200주, 코카콜라 351주","270,377","41,617",,"25,080",,"286,914",평가액 변동
202503,3411,GP07421U,1.국회의원,국회,국회의원,윤건영,건물,배우자,아파트,서울특별시 성북구 돈암동 현대아파트 건물 84.80㎡,"424,000",0,,0,,"424,000",
202503,3412,GP07421U,1.국회의원,국회,국회의원,윤건영,건물,배우자,아파트(전세(임차)권),서울특별시 구로구 신도림동 신도림 대림아파트 건물134.99㎡,"630,000","120,000",,0,,"750,000",
202503,3413,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,본인,,"국민은행 40,490(1,040 감소), 농협은행 44,434(44,434증가), 미래에셋증권 62(2 증가), 삼성증권 9,새마을금고중앙회 50, 신용협동조합중앙회 219(7 증가),신한라이프생명보험 85,009(2,449 증가),한화생명보험주식회사 24,790(18,688 증가)","130,523","65,585",,"1,045",,"195,063","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3414,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,배우자,,"DB손해보험(주) 14,558(1,722 증가), 국민은행 2,396(1,949 증가), 농협은행 2,454(2,059 증가),메리츠화재해상보험(보험) 8,194(843 증가),신한라이프생명보험 3,258, 신한은행 29,222(15,842 증가), 한화생명보험주식회사 74,272(5,041 증가), 한화손해보험 1,153(296 증가)","107,755","27,752",,0,,"135,507","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3415,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,부,,"국민은행 2,336(2,926 감소), 부산은행 9,새마을금고중앙회 30,935(6,897 감소), 우체국 997(202 증가), 한화생명보험주식회사 6,913(2,222 증가)","48,589","22,498",,"29,897",,"41,190","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3416,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,모,,"국민은행 0(3,405 감소), 부산은행 1,618(1,452 감소), 새마을금고중앙회 920(1,276 감소), 케이디비생명보험 2,916, 한화생명보험주식회사 8,497(2,759 증가)","17,325","2,759",,"6,133",,"13,951","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3417,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,장남,,"(주)KEB하나은행 0(16 감소), DB손해보험(주) 5,367(409증가), 국민은행 9,781(583 증가), 신한은행 3,693(480 감소), 주식회사 카카오뱅크 516(513 증가), 한화생명보험주식회사 588(275 증가)","18,661","1,876",,592,,"19,945","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3418,GP07421U,1.국회의원,국회,국회의원,윤건영,예금,장녀,,"(주)KEB하나은행 1(1 증가), DB손해보험(주) 4,838(357증가), 국민은행 10,796(2,794 증가), 신한은행 3,576(294 증가), 주식회사 카카오뱅크 13,681(13,608 증가)","15,838","17,161",,107,,"32,892","근로소득 및 생활비 지출로 인한 변동, 모임 회비 통장 등 잔액"
202503,3419,GP07421U,1.국회의원,국회,국회의원,윤건영,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 98,785(45,531 증가)","53,254","45,531",,0,,"98,785",후원금 증가
202503,3420,GP07421U,1.국회의원,국회,국회의원,윤건영,채무,본인,금융채무,농협은행 38(38 증가),0,38,,0,,38,
202503,3421,GP07421U,1.국회의원,국회,국회의원,윤건영,채무,배우자,금융채무,"농협은행 55,000(16,900 감소)","71,900","55,000",,"71,900",,"55,000",
202503,3422,GP07421U,1.국회의원,국회,국회의원,윤건영,채무,배우자,건물임대채무,서울특별시 성북구 돈암동 현대아파트 임대보증금,"300,000",0,,0,,"300,000",
202503,3423,MSY7784L,1.국회의원,국회,국회의원,윤상현,토지,본인,임야,"경기도 용인시 기흥구 마북동 산 2-12번지 108,617.00㎡중 3,072.59㎡","118,602","3,994",,0,,"122,596",가액변동
202503,3424,MSY7784L,1.국회의원,국회,국회의원,윤상현,건물,본인,오피스텔,서울특별시 강남구 논현동 대지 8.85㎡ 건물 129.10㎡,"284,445","10,836",,0,,"295,281",가액변동
202503,3425,MSY7784L,1.국회의원,국회,국회의원,윤상현,건물,본인,아파트,서울특별시 강남구 개포동 우성3차아파트 건물 133.46㎡,"1,902,000","152,000",,0,,"2,054,000",가액변동
202503,3426,MSY7784L,1.국회의원,국회,국회의원,윤상현,건물,본인,상가(전세(임차)권),인천광역시 미추홀구 용현동 동신메디컬센터 건물180.18㎡,"30,000",0,,0,,"30,000",
202503,3427,MSY7784L,1.국회의원,국회,국회의원,윤상현,건물,본인,아파트,인천광역시 미추홀구 학익동 학익동풍림아이원아파트건물 155.93㎡,"372,000",0,,"62,000",,"310,000",가액변동
202503,3428,MSY7784L,1.국회의원,국회,국회의원,윤상현,건물,본인,아파트(전세(임차)권),인천광역시 미추홀구 용현동 인천 SK Sky VIEW 건물 59.99㎡,"20,000",0,,0,,"20,000",
202503,3429,MSY7784L,1.국회의원,국회,국회의원,윤상현,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2019년식 노블클라쎄카니발 배기량(3,342cc) 감소","17,700",0,,"17,700","15,000",0,매도
202503,3430,MSY7784L,1.국회의원,국회,국회의원,윤상현,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2022년식 G90롱휠베이스 배기량(3,470cc) 증가",0,"132,040","108,500",0,,"132,040",매입
202503,3431,MSY7784L,1.국회의원,국회,국회의원,윤상현,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2022년식 g80 배기량(2,497cc)","47,450",0,,"6,960",,"40,490",가액변동
202503,3432,MSY7784L,1.국회의원,국회,국회의원,윤상현,예금,본인,,"(주)KEB하나은행 612,547(9,942 증가), SK증권 0(49,531감소), 교보증권 20, 농협은행 123,018(116,884 증가),농협중앙회 132,462(102,462 증가), 메리츠종금증권 1, 삼성생명보험 67,355(3,410 증가), 상호저축은행중앙회 48,000(1,256 감소), 새마을금고중앙회 267,953(1,044증가), 신용협동조합중앙회 11,761(384 증가), 신한은행 7,320(27,325 감소), 씨티은행 13,665(247 증가),웰컴저축은행 52,567(1,967 증가), 유안타증권 50,818(50,818 증가)","1,178,441","572,339",,"363,293",,"1,387,487",급여 저축 및 생활비 지출등
202503,3433,MSY7784L,1.국회의원,국회,국회의원,윤상현,예금,배우자,,"(주)KEB하나은행 153, DB금융투자 499,274(52,895 감소),SK증권 130,890(1,065,641 감소), 국민은행 7,926(7,182감소), 부산은행 25, 삼성생명보험 65,628, 신한은행625,193(386,379 증가), 유안타증권 290,554(290,554증가)","2,068,428","709,097",,"1,157,882",,"1,619,643",급여 저축 및 생활비 지출등
202503,3434,MSY7784L,1.국회의원,국회,국회의원,윤상현,예금,삼녀,,"SK증권 0(8,960 감소), 국민은행 757(1 증가), 유안타증권9,799(9,799 증가)","9,716","9,800",,"8,960",,"10,556",급여 저축 및 생활비 지출등
202503,3435,MSY7784L,1.국회의원,국회,국회의원,윤상현,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 2,812(565 증가)","2,247",565,,0,,"2,812",정치자금 증가
202503,3436,MSY7784L,1.국회의원,국회,국회의원,윤상현,증권,본인,상장주식,"삼성전자 0주(700주 감소), 삼성전자보통주 700주(700주증가)","54,950","37,240",,"54,950",,"37,240",평가액 변동
202503,3437,MSY7784L,1.국회의원,국회,국회의원,윤상현,증권,배우자,상장주식,"LG에너지솔루션 0주(903주 감소), SK바이오사이언스 0주(53주 감소), SK아이이테크놀로지 0주(45주 감소), SK아이이테크놀로지보통주 45주(45주 증가), TSMC(ADR) 123주(123주 증가), 고대디 71주(71주 증가), 대우증권보통주 0주(312주 감소), 델테크놀로지스 433주(433주 증가), 미래에셋증권보통주 312주(312주 증가), 삼성전자 0주(27,406주 감소), 삼성전자보통주 27,406주(27,406주 증가), 셀레스티카 415주(415주 증가), 앱플로빈 335주(335주 증가), 에스케이바이오사이언스보통주 53주(53주 증가), 엔비디아 615주(615주 증가), 오라클 457주(457주 증가), 테슬라 293주(293주 증가), 토스트 2,050주(2,050주 증가), 팔란티어테크 1,743주(1,743주 증가)","2,547,148","2,541,807",,"2,547,148",,"2,541,807",평가액 변동
202503,3438,MSY7784L,1.국회의원,국회,국회의원,윤상현,증권,배우자,비상장주식,"농업회사법인 삼경축산(주) 90,000주, 대선건설 479,897주, 주식회사 푸르밀 126,000주, 히얼위고 3,334주","14,904,207","31,950",,"6,318,771",,"8,617,386",평가액 변동
202503,3439,MSY7784L,1.국회의원,국회,국회의원,윤상현,증권,삼녀,상장주식,"삼성전자 0주(521주 감소), 삼성전자보통주 521주(521주증가)","40,898","27,717",,"40,898",,"27,717",평가액 변동
202503,3440,MSY7784L,1.국회의원,국회,국회의원,윤상현,채무,본인,건물임대채무,서울특별시 강남구 논현동 임대보증금 감소,"15,000",0,,"15,000",,0,계약만료
202503,3441,MSY7784L,1.국회의원,국회,국회의원,윤상현,회원권,본인,골프,이스트밸리CC,"120,000",0,,0,,"120,000",
202503,3442,MSY7784L,1.국회의원,국회,국회의원,윤상현,회원권,본인,헬스,메리어트호텔,"32,000",0,,0,,"32,000",
202503,3443,MSY7784L,1.국회의원,국회,국회의원,윤상현,회원권,본인,골프,제일CC,"200,000",0,,0,,"200,000",
202503,3444,MSY7784L,1.국회의원,국회,국회의원,윤상현,회원권,배우자,헬스,반얀트리클럽앤스파,"120,000",0,,0,,"120,000",
202503,3445,MSY7784L,1.국회의원,국회,국회의원,윤상현,고지거부 및 등록제외사항,부,,고지거부,0,0,,0,,0,독립생계유지
202503,3446,MSY7784L,1.국회의원,국회,국회의원,윤상현,고지거부 및 등록제외사항,모,,고지거부,0,0,,0,,0,독립생계유지
